costat,curcd,datafmt,indfmt,consol,gvkey,fyear,conm,sic,at,seq,ni,csho,prcc_f
A,USD,STD,INDL,C,165262,2023,DHT HOLDINGS INC,4412,1492.2230,1027.1540,161.3530,161.0000,9.810000000000
A,USD,STD,INDL,C,165687,2023,INVESCO S&P 500 QUALITY ETF,6726,,,,124.9900,54.080000000000
A,USD,STD,INDL,C,165264,2023,FIDELITY NATIONAL FINANCIAL,6361,80614.0000,6908.0000,517.0000,273.2510,51.020000000000
A,USD,STD,INDL,C,165266,2023,PROMIS NEUROSCIENCES INC,2836,13.6190,3.7530,-13.2120,18.8850,1.150000000000
A,USD,STD,INDL,C,165688,2023,INVESCO WATER RESOURCES ETF,6726,,,,32.1100,60.860000000000
A,USD,STD,INDL,C,165284,2023,FIRST BUSINESS FINL SRV INC,6020,3507.8460,289.5880,37.0270,8.3150,40.100000000000
A,USD,STD,INDL,C,165286,2023,APPTECH PAYMENTS CORP,7389,8.3530,4.1940,-18.5120,22.2520,1.990000000000
A,USD,STD,INDL,C,165465,2023,MAGYAR BANCORP INC,6036,907.2920,104.7900,7.7090,6.3840,10.250000000000
A,USD,STD,INDL,C,165468,2023,HONG YUAN HOLDING GROUP,4731,0.0000,-0.1510,-0.0400,74.6410,0.008500000000
A,USD,STD,INDL,C,165510,2023,ORIGIN AGRITECH LTD,0100,32.6870,-7.8660,7.5830,6.3210,3.310000000000
A,USD,STD,INDL,C,165513,2023,EQUITABLE FINANCIAL CORP,6035,481.0490,44.9790,3.5880,2.5920,11.150000000000
A,USD,STD,INDL,C,165563,2023,BIO-PATH HOLDINGS INC,2836,3.2200,0.4410,-16.0780,12.3600,0.463000000000
A,USD,STD,INDL,C,165565,2023,STATE STREET SPDR S&P DI ETF,6722,,,,180.1540,122.580000000000
A,USD,STD,INDL,C,165566,2023,STATE STREET SPDR S&P CA ETF,6722,,,,1.6250,84.883700000000
A,USD,STD,INDL,C,165567,2023,STATE STREET SPDR S&P IN ETF,6722,,,,15.8000,45.220000000000
A,USD,STD,INDL,C,165568,2023,STATE STREET SPDR S&P BA ETF,6722,,,,37.6020,36.000000000000
A,USD,STD,INDL,C,165570,2023,STATE STREET SPDR S&P 400 MD,6722,,,,25.8000,71.650000000000
A,USD,STD,INDL,C,165571,2023,STATE STREET SPDR S&P 400 TM,6722,,,,32.3500,68.780000000000
A,USD,STD,INDL,C,165572,2023,STATE STREET SPDR SP 400 MID,6722,,,,146.0500,45.890000000000
A,USD,STD,INDL,C,165574,2023,STATE STREET SPDR PR S&P ETF,6722,,,,361.6500,52.110000000000
A,USD,STD,INDL,C,165606,2023,NUVEEN S&P 500 DYN OVERWRITE,6726,,,,17.2970,15.040000000000
A,USD,STD,INDL,C,165630,2023,SUMMIT STATE BANK,6020,1122.5080,97.6780,10.8220,6.7840,12.300000000000
A,USD,STD,INDL,C,165637,2023,UR ENERGY INC,1090,128.3760,74.8700,-30.6560,270.8990,1.540000000000
A,USD,STD,INDL,C,165648,2023,CARBON STREAMING CORP,4950,117.1110,112.7030,-35.5010,47.4210,
A,USD,STD,INDL,C,165649,2023,ENERGY TRANSFER LP,4922,113698.0000,36682.0000,3935.0000,3367.5260,13.800000000000
A,USD,STD,INDL,C,165678,2023,COPA HOLDINGS SA,4512,5196.8360,2122.1480,514.0970,42.0400,106.310000000000
A,USD,STD,INDL,C,165724,2023,INVS CURRSHS EURO TR,6726,,,,2.3500,97.807200000000
A,USD,STD,INDL,C,165743,2023,STAR BULK CARRIERS CORP,4412,3028.2550,1660.0700,173.5560,84.0170,21.260000000000
A,USD,STD,INDL,C,165746,2023,LIVE NATION ENTERTAINMENT,7900,19074.0450,-17.1480,315.8420,233.3030,93.600000000000
A,USD,STD,INDL,C,165750,2023,MODULAR MEDICAL INC,3841,13.8070,11.5350,-17.4700,32.4640,1.850000000000
A,USD,STD,INDL,C,165773,2023,WEST POINT GOLD CORP,1000,5.0730,4.8770,-0.4200,191.2980,0.016460000000
A,USD,STD,INDL,C,165795,2023,STRATOS RENEWABLES CORP,9995,0.0800,0.0760,-0.5900,49.0060,0.380000000000
A,USD,STD,INDL,C,165798,2023,URANIUM ENERGY CORP,1090,737.5890,631.8270,-3.3070,378.4530,3.600000000000
A,USD,STD,INDL,C,165846,2023,CALUMET INC,2911,2751.3000,-490.3000,48.1000,79.9670,17.870000000000
I,USD,STD,INDL,C,165856,2023,H&E EQUIPMENT SERVICES INC,5084,2639.8860,534.2890,169.2930,36.4490,52.320000000000
A,USD,STD,INDL,C,165913,2023,EUROSEAS LTD,4412,424.6730,266.5750,114.5490,7.0140,31.150000000000
A,USD,STD,INDL,C,165914,2023,CHIPOTLE MEXICAN GRILL INC,5812,8044.3620,3062.2070,1228.7370,27.4260,2286.960000000000
A,USD,STD,INDL,C,165923,2023,PERION NETWORK LTD,7370,1077.2660,718.1470,117.4130,47.9910,30.870000000000
A,USD,STD,INDL,C,165927,2023,TERNIUM S A,3312,24179.1040,12418.5950,676.0430,196.3080,42.470000000000
A,USD,STD,INDL,C,165993,2023,FIDELITY NATIONAL INFO SVCS,7374,55105.0000,19093.0000,-6654.0000,583.0000,60.070000000000
A,USD,STD,INDL,C,166009,2023,INVS DB COMDTY IDX TRACKING,6722,,,,87.3000,22.040000000000
A,USD,STD,INDL,C,166015,2023,STATE STREET SPDR S&P BI ETF,6722,,,,76.7000,83.200000000000
A,USD,STD,INDL,C,166016,2023,STATE STREET SPD S&P HOM ETF,6722,,,,16.7500,80.300000000000
A,USD,STD,INDL,C,166017,2023,STATE STREET SPDR S&P SE ETF,6722,,,,7.1500,221.290000000000
A,USD,STD,INDL,C,166087,2023,AIR INDUSTRIES GROUP INC,3728,50.7150,15.1900,-2.1310,3.3030,3.250000000000
A,USD,STD,INDL,C,166213,2023,LIQUIDITY SERVICES INC,5961,288.9700,161.5340,20.9780,30.7090,17.620000000000
A,USD,STD,INDL,C,166218,2023,NEW PACIFIC METALS CORP,1040,118.3080,116.0810,-8.0950,157.4910,2.180000000000
A,USD,STD,INDL,C,166226,2023,INTERMAP TECHNOLOGIES CORP,7372,4.5360,-3.5650,-3.7010,41.5360,0.472330000000
A,USD,STD,INDL,C,166368,2023,COMPASS DIVERSIFIED HOLDINGS,3600,3816.9810,1326.7500,246.2860,75.2700,22.450000000000
A,USD,STD,INDL,C,166385,2023,GRUPO AEROPORTUARIO DEL PACI,4581,3989.5640,1170.1510,564.4920,50.5280,175.220000000000
A,USD,STD,INDL,C,166391,2023,BLACKROCK L-T MUNI ADV TRUST,6726,,,,13.4270,8.820000000000
A,USD,STD,INDL,C,166430,2023,USBC INC,3845,8.2660,3.7440,-15.2890,80.3580,0.250000000000
A,USD,STD,INDL,C,166435,2023,VANDA PHARMACEUTICALS INC,2836,648.4400,544.9100,2.5090,57.5340,4.220000000000
A,USD,STD,INDL,C,166447,2023,ANAVEX LIFE SCIENCES CORP,2836,154.3860,141.8520,-47.5050,82.0670,6.550000000000
A,USD,STD,INDL,C,166460,2023,ASCENT SOLAR TECH INC,3674,6.2980,-1.5270,-17.0700,3.5840,0.870000000000
A,USD,STD,INDL,C,166482,2023,MUELLER WATER PRODUCTS INC,3490,1505.0000,711.5000,85.5000,155.8720,12.680000000000
A,USD,STD,INDL,C,166485,2023,REGIONAL HEALTH PROPERTS INC,8051,62.1810,0.1850,-3.8880,1.8390,2.028700000000
A,USD,STD,INDL,C,166491,2023,IGC PHARMA INC,2834,9.9020,7.3210,-13.0000,66.6910,0.400000000000
A,USD,STD,INDL,C,166532,2023,INVESCO S&P 500 PURE VLU ETF,6726,,,,20.7230,82.080000000000
A,USD,STD,INDL,C,166555,2023,ALPHATEC HOLDINGS INC,3842,805.2080,101.7190,-186.6380,139.2450,15.110000000000
A,USD,STD,INDL,C,166556,2023,FFB BANCORP,6020,1364.3260,130.7000,33.5580,3.1720,75.980400000000
A,USD,STD,INDL,C,166563,2023,DELEK US HOLDINGS INC,2911,7171.8000,845.5000,19.8000,63.9640,25.800000000000
A,USD,STD,INDL,C,166580,2023,FIRST TR MORNINGSTAR DIV LEA,6722,,,,111.2000,35.880000000000
A,USD,STD,INDL,C,166582,2023,AMERICAN OVERSEAS GROUP LTD,6331,985.2190,36.2990,5.3350,0.0470,150.000000000000
A,USD,STD,INDL,C,166593,2023,SYNCHRONOSS TECHNOLOGIES,7370,310.3370,85.4340,-54.5350,10.3140,6.210000000000
A,USD,STD,INDL,C,166740,2023,CLEAN ENERGY TECHNOLOGIES,5900,10.9290,5.1120,-5.6600,39.1520,1.500000000000
A,USD,STD,INDL,C,180958,2023,FIRST SAVINGS FINANCIAL GP,6020,2288.8540,150.9810,8.1720,6.8670,14.725200000000
A,USD,STD,INDL,C,170337,2023,VANECK BIOTECH ETF,6722,,,,2.8970,165.310000000000
A,USD,STD,INDL,C,170339,2023,VANECK OIL SERVICES ETF,6722,,,,7.1510,309.520000000000
A,USD,STD,INDL,C,170340,2023,VANECK PHARMACEUTICAL ETF,6722,,,,5.5380,81.366300000000
A,USD,STD,INDL,C,170341,2023,VANECK RETAIL ETF,6722,,,,0.8720,188.230000000000
A,USD,STD,INDL,C,170342,2023,VANECK SEMICONDUCTOR ETF,6722,,,,68.4420,174.870000000000
A,USD,STD,INDL,C,170378,2023,HYPHA LABS INC,8734,1.4090,-1.8720,0.2470,87.0970,0.014800000000
A,USD,STD,INDL,C,170384,2023,GOGO INC,4899,781.5390,40.7250,145.6780,128.4620,10.130000000000
A,USD,STD,INDL,C,170396,2023,CUSTOMERS BANCORP INC,6020,21316.2650,1638.3940,250.1430,31.4410,57.620000000000
A,USD,STD,INDL,C,170403,2023,VALHALLA METALS INC,1000,1.8600,1.6050,-6.8170,29.5820,0.217100000000
A,USD,STD,INDL,C,170419,2023,HOMETRUST BANCSHARES INC,6020,4607.4870,471.1860,44.6040,17.3670,20.890000000000
A,USD,STD,INDL,C,170430,2023,SILO PHARMA INC,2836,7.7460,6.1770,-3.7010,2.9060,1.440000000000
A,USD,STD,INDL,C,170450,2023,ORAMED PHARMACEUTICALS INC,2836,220.5510,163.8210,5.5250,40.3390,2.310000000000
A,USD,STD,INDL,C,170463,2023,PROSHRS INFLATION EXPECTATNS,6722,,,,0.8900,31.450000000000
A,USD,STD,INDL,C,170465,2023,ISHARES MSCI WORLD ETF,6722,,,,22.8000,133.020000000000
A,USD,STD,INDL,C,170473,2023,INVESCO S&P E M LW VOLT ETF,6722,,,,31.1000,24.040000000000
A,USD,STD,INDL,C,170474,2023,INVESCO S&P INTL DEV LW VOLT,6722,,,,19.2500,28.170000000000
A,USD,STD,INDL,C,170475,2023,ISHARES MSCI NORWAY ETF,6722,,,,1.3500,24.369000000000
A,USD,STD,INDL,C,170527,2023,POST HOLDINGS INC,2015,11646.7000,3842.1000,301.3000,60.4000,85.740000000000
A,USD,STD,INDL,C,170534,2023,QUEST WATER GLOBAL INC,3580,0.0020,-1.8350,-0.5960,131.9030,0.050000000000
A,USD,STD,INDL,C,170535,2023,BARFRESH FOOD GROUP INC,2030,4.8100,2.5030,-2.8240,14.4200,1.590000000000
A,USD,STD,INDL,C,170589,2023,DOUBLELINE OPPORTUNISTIC FD,6722,,,,16.4910,15.350000000000
A,USD,STD,INDL,C,170605,2023,WORLDWIDE NFT INC,9995,0.0000,-0.2750,-0.0980,534.7500,0.009400000000
I,USD,STD,INDL,C,170616,2023,SPLUNK INC,7372,6687.3560,740.6090,263.7340,168.5390,153.370000000000
A,USD,STD,INDL,C,170617,2023,META PLATFORMS INC,7370,229623.0000,153168.0000,39098.0000,2561.0000,353.960000000000
A,USD,STD,INDL,C,170621,2023,ISHARES MSCI AGRI PRDCRS ETF,6722,,,,4.3500,38.189000000000
A,USD,STD,INDL,C,170622,2023,ISHARES US POWER INFRAST ETF,6722,,,,4.4500,24.101100000000
A,USD,STD,INDL,C,170623,2023,ISHARES MSCI GBL METLS & MNG,6722,,,,29.2000,43.070000000000
A,USD,STD,INDL,C,170624,2023,ISHARES MSCI GBL GOLD MINERS,6722,,,,17.3500,24.580000000000
A,USD,STD,INDL,C,170625,2023,ISHARES MSCI GBL SLVR & MTLS,6722,,,,17.3000,10.180000000000
A,USD,STD,INDL,C,170655,2023,QXO INC,7370,20.4960,7.4730,-1.0700,5.3160,17.110000000000
A,USD,STD,INDL,C,170714,2023,EMPIRE STATE REALTY TR INC,6798,4219.3330,985.5180,49.0440,163.0460,9.690000000000
A,USD,STD,INDL,C,170719,2023,FIRST TR U K ALPHADEX FD,6722,,,,0.5500,36.660000000000
A,USD,STD,INDL,C,170720,2023,FIRST TRUST INDIA NIFTY ETF,6722,,,,2.2500,54.060000000000
A,USD,STD,INDL,C,170722,2023,FIRST TR SWITZERLND ALPHADEX,6722,,,,1.3000,65.045000000000
A,USD,STD,INDL,C,170723,2023,FIRST TR GERMANY ALPHADEX FD,6722,,,,0.4000,38.890000000000
A,USD,STD,INDL,C,170725,2023,BLUM HOLDINGS INC,5912,32.0710,-45.6960,-14.1300,850.9380,0.006800000000
A,USD,STD,INDL,C,170730,2023,VIVOSIM LABS INC,2836,6.3490,3.6010,-14.6710,10.0780,1.030000000000
A,USD,STD,INDL,C,170736,2023,ISHARES U.S. TREASURY BD ETF,6722,,,,983.7000,23.040000000000
A,USD,STD,INDL,C,170737,2023,ISHARES AAA -A RTD CP BD ETF,6722,,,,22.3500,48.130000000000
A,USD,STD,INDL,C,170741,2023,ISHARES CMBS ETF,6722,,,,8.4000,46.790000000000
A,USD,STD,INDL,C,170742,2023,FIRST TR DEV MKTS EX-US ALPH,6722,,,,0.2000,40.430400000000
A,USD,STD,INDL,C,170743,2023,FIRST TR EM MKTS SC ALPHADEX,6722,,,,8.5500,38.440000000000
A,USD,STD,INDL,C,170750,2023,DIAMONDBACK ENERGY INC,1311,29001.0000,16625.0000,3143.0000,178.7240,155.080000000000
A,USD,STD,INDL,C,170751,2023,ISHARES GNMA BOND ETF,6722,,,,9.3500,44.250000000000
A,USD,STD,INDL,C,170756,2023,INTELLINETICS INC,7372,19.0260,9.7500,0.5190,4.1140,5.060000000000
A,USD,STD,INDL,C,170758,2023,CAESARSTONE LTD,3281,579.8550,315.0590,-107.6560,34.5320,3.740000000000
A,USD,STD,INDL,C,170761,2023,VIPSHOP HOLDINGS LTD,5961,10199.6790,5212.6790,1144.6900,542.3030,17.760000000000
A,USD,STD,INDL,C,170763,2023,GOLIATH FILM & MEDIA HLDGS,7812,0.0000,-0.1010,0.0000,138.9650,0.005000000000
A,USD,STD,INDL,C,170765,2023,TECNOGLASS INC,3442,962.7170,548.0200,182.8820,46.9970,45.710000000000
A,USD,STD,INDL,C,170778,2023,ISHARES ASIA/PACIFIC DIV ETF,6722,,,,1.2000,35.758000000000
A,USD,STD,INDL,C,170779,2023,ISHARES EMRG MARKETS DIV ETF,6722,,,,25.8500,26.490000000000
A,USD,STD,INDL,C,170789,2023,INVESCO S&P EMRG MKT MTM ETF,6722,,,,0.3500,15.111400000000
A,USD,STD,INDL,C,170790,2023,INVESCO S&P INTL DEV MTM ETF,6722,,,,2.5500,36.833900000000
A,USD,STD,INDL,C,170802,2023,SPDR MSCI ACWI IMI ETF,6722,,,,12.2500,55.340000000000
A,USD,STD,INDL,C,170804,2023,BLUE DOLPHIN ENERGY CO,4922,106.0770,41.5990,31.0110,14.9220,4.320000000000
A,USD,STD,INDL,C,170825,2023,PIMCO ACTIVE BOND ETF,6722,,,,42.9700,92.450000000000
A,USD,STD,INDL,C,170841,2023,PHILLIPS 66,2911,75501.0000,30583.0000,7015.0000,430.4650,133.140000000000
A,USD,STD,INDL,C,170843,2023,SNIPP INTERACTIVE INC,8742,13.4270,6.4310,-3.3840,282.3380,0.120000000000
A,USD,STD,INDL,C,170858,2023,WISDOMTREE EMERG MKTS CP BD,6722,,,,0.6000,63.900000000000
A,USD,STD,INDL,C,170868,2023,CURRENCY EXCHANGE INTL CORP,6099,132.0490,79.2330,10.1940,6.4430,14.700600000000
A,USD,STD,INDL,C,170877,2023,VANECK ENERGY INCOME ETF,6722,,,,0.5900,68.573500000000
A,USD,STD,INDL,C,170879,2023,ATICO MINING CORP,1000,115.1900,57.4710,-5.6670,121.2860,0.077100000000
A,USD,STD,INDL,C,170886,2023,STATE STREET SP BL TR HI YID,6722,,,,160.9000,25.140000000000
A,USD,STD,INDL,C,170914,2023,DIREXION NASDAQ-100 EQ WGT,6722,,,,13.0000,84.640000000000
A,USD,STD,INDL,C,170920,2023,ASPEN GROUP INC,8200,75.9470,32.2770,-13.5790,25.7020,0.259700000000
A,USD,STD,INDL,C,170945,2023,PUMA BIOTECHNOLOGY INC,2836,230.5280,53.4420,21.5910,47.6470,4.330000000000
A,USD,STD,INDL,C,170947,2023,BESPOKE EXTRACTS INC,2834,0.3540,-1.7250,-1.4830,10.1690,0.035500000000
I,USD,STD,INDL,C,170965,2023,PERFORMANT HEALTHCARE INC,7320,99.0300,80.7070,-7.5190,76.9200,3.125000000000
A,USD,STD,INDL,C,170966,2023,BRANDYWINEGBL GBL INCM OPP,6726,,,,16.7920,8.355000000000
A,USD,STD,INDL,C,170984,2023,TEUCRIUM AGRICULTURAL FUND,6722,,,,0.6250,29.405100000000
A,USD,STD,INDL,C,170985,2023,PROSHARES SHORT 20PL YR TRSY,6722,,,,0.5440,60.969800000000
A,USD,STD,INDL,C,170995,2023,ARTISAN CONSUMER GOODS INC,2000,0.0060,-0.2600,-0.0430,4.4000,0.122000000000
A,USD,STD,INDL,C,171001,2023,HEMLO MINING CORP,1311,0.2840,0.2560,-0.3010,5.2140,0.226400000000
A,USD,STD,INDL,C,171002,2023,GLOBUS MEDICAL INC,3841,5086.0830,3997.9590,122.8730,136.3360,53.290000000000
A,USD,STD,INDL,C,171007,2023,SERVICENOW INC,7372,17387.0000,7628.0000,1731.0000,204.7240,706.490000000000
A,USD,STD,INDL,C,171009,2023,ISHARES J.P. MRGN EM HGH ETF,6722,,,,9.1500,36.350000000000
A,USD,STD,INDL,C,171011,2023,ISH US & IN HG YLD CP BD ETF,6722,,,,2.9000,44.234800000000
A,USD,STD,INDL,C,171012,2023,ISHARES EURO HIGH YI COR ETF,6722,,,,1.0000,49.653300000000
A,USD,STD,INDL,C,171014,2023,VANECK INTL HIGH YLD BD ETF,6722,,,,1.9000,20.900000000000
A,USD,STD,INDL,C,171023,2023,BLACKROCK TCP CAPITAL,6797,1698.7720,687.6020,38.4740,57.7670,11.540000000000
A,USD,STD,INDL,C,171045,2023,JX LUXVENTURE GROUP INC,5000,21.9180,15.1540,3.0440,6.0630,1.332800000000
A,USD,STD,INDL,C,171049,2023,BLOOMIN' BRANDS INC,5812,3424.0810,409.1220,247.3860,86.9690,28.150000000000
A,USD,STD,INDL,C,171053,2023,VANECK FLN AL HG YLD BND ETF,6722,,,,101.3500,28.780000000000
A,USD,STD,INDL,C,171059,2023,FORUM ENERGY TECH INC,3533,821.0610,412.6330,-18.8760,10.1930,22.170000000000
A,USD,STD,INDL,C,171067,2023,PALO ALTO NETWORKS INC,7370,14501.1000,1748.4000,439.7000,308.3000,249.960000000000
A,USD,STD,INDL,C,171083,2023,SANTACRUZ SILVER MINING LTD,1044,339.0360,5.4150,16.1480,350.9910,0.185000000000
A,USD,STD,INDL,C,171108,2023,GLOBAL X MLP ETF,6722,,,,32.6790,44.300000000000
A,USD,STD,INDL,C,171111,2023,TRILOGY METALS INC,1000,138.0200,137.5550,-14.9510,155.9260,0.427000000000
A,USD,STD,INDL,C,171121,2023,ISHARES J.P. MORGAN EM ETF,6722,,,,9.3000,44.130000000000
A,USD,STD,INDL,C,171141,2023,FIVE BELOW INC,5331,3872.0370,1584.9560,301.1060,55.1980,179.460000000000
A,USD,STD,INDL,C,171145,2023,VANECK MRNGSTR WIDE MOAT ETF,6722,,,,156.3500,84.870000000000
A,USD,STD,INDL,C,171153,2023,PGIM HIGH YIELD BND FUND INC,6199,,,,33.2570,12.510000000000
A,USD,STD,INDL,C,171155,2023,CLEARSIGN TECHNOLOGIES CORP,3823,7.6200,5.1920,-5.1940,38.6870,1.110000000000
A,USD,STD,INDL,C,171171,2023,STATE ST MULTI AT RL RET ETF,6722,,,,18.9300,27.220000000000
A,USD,STD,INDL,C,171172,2023,STATE ST INCOME ALLOCATN ETF,6722,,,,2.5300,31.037800000000
A,USD,STD,INDL,C,171173,2023,STATE ST GLOBAL ALLOCATN ETF,6722,,,,5.7800,41.440000000000
A,USD,STD,INDL,C,171187,2023,PHIO PHARMACEUTICALS CORP,2836,9.3640,7.7300,-10.8260,3.7470,0.760000000000
A,USD,STD,INDL,C,171213,2023,AMERIGUARD SECURITY SRVS INC,7381,7.8350,-0.7840,0.1040,94.9170,0.760000000000
A,USD,STD,INDL,C,174022,2023,ANYWHERE REAL ESTATE INC,6531,5839.0000,1679.0000,-97.0000,110.4880,8.110000000000
A,USD,STD,INDL,C,174040,2023,FIRST TR US EQUITY OPPT ETF,6722,,,,7.8500,95.890000000000
I,USD,STD,INDL,C,174049,2023,PGT INNOVATIONS INC,3442,1577.8790,659.8670,109.0380,57.1880,40.700000000000
A,USD,STD,INDL,C,174077,2023,COMMVAULT SYSTEMS INC,7370,943.9130,278.0850,168.9060,43.5480,101.430000000000
A,USD,STD,INDL,C,174080,2023,FIRST TR NASDAQ-100 EQ WGHTD,6722,,,,19.2000,117.450000000000
A,USD,STD,INDL,C,174081,2023,FIRST TR NASDAQ-100 TECH SCT,6722,,,,19.8500,175.470000000000
A,USD,STD,INDL,C,174095,2023,CLOUGH GLOBAL OPPORTUNTS FND,6726,,,,41.3510,5.080000000000
A,USD,STD,INDL,C,174101,2023,VANGUARD DIVIDEND APPR ETF,6722,,,,435.5550,170.400000000000
A,USD,STD,INDL,C,174110,2023,ISHARES SILVER TRUST,6722,,,,478.5000,21.780000000000
A,USD,STD,INDL,C,174134,2023,PTC THERAPEUTICS INC,2836,1895.6980,-818.5550,-626.6040,75.7090,27.560000000000
A,USD,STD,INDL,C,174147,2023,QVC GROUP INC,5961,11368.0000,1655.0000,-145.0000,391.7480,0.875500000000
A,USD,STD,INDL,C,174152,2023,NFI GROUP INC,3713,2699.9600,702.9130,-136.1640,118.9620,10.420000000000
A,USD,STD,INDL,C,174169,2023,BATTALION OIL CORP,1311,485.3380,174.5560,-3.0480,16.4570,9.610000000000
A,USD,STD,INDL,C,174236,2023,SELECT MEDICAL HOLDINGS CORP,8060,7689.6310,1288.3040,243.4910,128.3690,23.500000000000
A,USD,STD,INDL,C,174282,2023,ENERGY SERVICES OF AMER CORP,1623,142.5090,34.5890,7.4010,16.5670,4.045000000000
A,USD,STD,INDL,C,174357,2023,INVESCO BLOOMBERG ANALST ETF,6726,,,,2.0130,61.789600000000
A,USD,STD,INDL,C,174302,2023,CONSTELLATION SOFTWARE INC,7370,10899.0000,1876.0000,565.0000,21.1920,2484.650000000000
A,USD,STD,INDL,C,174889,2023,PROSHARES SHORT MIDCAP400,6722,,,,0.2940,21.454600000000
A,USD,STD,INDL,C,174310,2023,KBR INC,7370,5565.0000,1383.0000,-265.0000,135.0680,55.410000000000
A,USD,STD,INDL,C,174890,2023,PROSHARES ULTRA MIDCAP400,6722,,,,2.5750,57.890000000000
A,USD,STD,INDL,C,174319,2023,VANECK GOLD MINERS ETF,6722,,,,421.5500,31.010000000000
A,USD,STD,INDL,C,174329,2023,MANY BRIGHT IDEAS TECHNL INC,2835,0.0020,-0.1270,-0.0580,17.2580,0.010000000000
A,USD,STD,INDL,C,174891,2023,PROSHARES SHORT S&P500,6722,,,,98.7310,12.990000000000
A,USD,STD,INDL,C,174892,2023,PROSHARES SHORT DOW30,6722,,,,5.9740,29.700000000000
A,USD,STD,INDL,C,174893,2023,PROSHARES ULTRA S&P500,6722,,,,67.5500,65.070000000000
A,USD,STD,INDL,C,174389,2023,EHEALTH INC,6411,1113.3450,904.0840,-28.2140,28.6290,8.720000000000
A,USD,STD,INDL,C,174894,2023,PROSHARES SHORT QQQ,6722,,,,56.5130,9.480000000000
A,USD,STD,INDL,C,174390,2023,LEMAITRE VASCULAR INC,3841,346.7780,297.9000,30.1050,22.3270,56.760000000000
A,USD,STD,INDL,C,174895,2023,PROSHARES ULTRA QQQ,6722,,,,73.9000,76.000000000000
A,USD,STD,INDL,C,174428,2023,INFUSYSTEM HOLDINGS INC,7350,102.9150,52.3020,0.8720,21.1970,10.540000000000
A,USD,STD,INDL,C,174896,2023,STATE STREET SPDR S&P PH ETF,6722,,,,5.4000,40.990000000000
A,USD,STD,INDL,C,174898,2023,STATE STREET SPDR S&P OI ETF,6722,,,,3.5650,78.170000000000
A,USD,STD,INDL,C,174899,2023,STATE STREET SPDR S&P RE ETF,6722,,,,71.2530,40.830000000000
A,USD,STD,INDL,C,174900,2023,STATE ST SPDR SP OL GS EX PR,6722,,,,25.2000,128.830000000000
A,USD,STD,INDL,C,174901,2023,SPDR S&P RETAIL ETF,6722,,,,7.5500,63.750000000000
A,USD,STD,INDL,C,174637,2023,ICF INTERNATIONAL INC,8742,2011.7720,917.5850,82.6120,18.8460,134.090000000000
A,USD,STD,INDL,C,174902,2023,STATE STREET SPDR S&P ME ETF,6722,,,,35.5000,50.820000000000
A,USD,STD,INDL,C,174700,2023,GLOBAL SHIP LEASE INC,4400,2171.7800,1184.3880,304.5000,35.1880,19.820000000000
A,USD,STD,INDL,C,174926,2023,NEXPOINT DIVERSIFIED RE TS,6798,1098.3360,885.0740,-117.2410,38.3900,7.950000000000
A,USD,STD,INDL,C,174729,2023,TRAVEL PLUS LEISURE CO,6531,6738.0000,-918.0000,396.0000,71.4310,39.090000000000
A,USD,STD,INDL,C,174744,2023,EVERCORE INC,6200,3703.2980,1576.9340,255.4790,37.7740,171.050000000000
A,USD,STD,INDL,C,174840,2023,WISDOMTREE INTL EQUITY FUND,6722,,,,10.4500,54.800000000000
A,USD,STD,INDL,C,174841,2023,WISDOMTREE INTL HIGH DIV FD,6722,,,,8.6000,39.630000000000
A,USD,STD,INDL,C,174842,2023,WISDOMTREE US AI EN VA FUND,6722,,,,3.8000,101.780000000000
A,USD,STD,INDL,C,174843,2023,WISDOMTREE GLOBAL HI DIV FD,6722,,,,2.2000,50.860300000000
A,USD,STD,INDL,C,174844,2023,WISDOMTREE EUROPE SMLLCP DIV,6722,,,,3.2000,59.748300000000
A,USD,STD,INDL,C,174845,2023,WISDOMTREE U.S. HIGH DIV FD,6722,,,,12.7000,86.660000000000
A,USD,STD,INDL,C,174846,2023,WISDOMTREE INTL AI ENHNCD VF,6722,,,,1.8000,41.029500000000
A,USD,STD,INDL,C,174847,2023,WISDOMTREE TRUE DVLD INTL FD,6722,,,,10.0000,51.712200000000
A,USD,STD,INDL,C,174848,2023,WISDOMTREE INTL MIDCAP DIV,6722,,,,2.1500,62.910000000000
A,USD,STD,INDL,C,174849,2023,WISDOMTREE INTL SMALLCAP DIV,6722,,,,16.8000,65.210000000000
A,USD,STD,INDL,C,174854,2023,WISDOMTREE GB EX-US QL GR FD,6722,,,,16.5000,38.890000000000
A,USD,STD,INDL,C,174855,2023,WISDOMTREE JAPAN SMALLCP DIV,6722,,,,3.2000,77.300000000000
A,USD,STD,INDL,C,174856,2023,WISDOMTREE JAPAN HDGD EQ FD,6722,,,,43.1500,108.500000000000
A,USD,STD,INDL,C,174857,2023,WISDOMTREE U.S. LRGCP DIV,6722,,,,55.5000,72.190000000000
A,USD,STD,INDL,C,174858,2023,WISDOMTREE US MIDCAP DV FUND,6722,,,,74.9500,48.770000000000
A,USD,STD,INDL,C,174861,2023,WISDOMTREE US TOTAL DIV FUND,6722,,,,17.3000,70.720000000000
A,USD,STD,INDL,C,174862,2023,WISDOMTREE US SMALLCAP DIVID,6722,,,,61.0500,32.680000000000
